tile_id,aoi_id,category,bbox
coimbatore_expansion_r2_c1,coimbatore_expansion,urban,"[76.895, 11.04, 76.94, 11.084999999999999]"
coimbatore_expansion_r2_c2,coimbatore_expansion,urban,"[76.94, 11.04, 76.985, 11.084999999999999]"
coimbatore_expansion_r2_c3,coimbatore_expansion,urban,"[76.985, 11.04, 77.03, 11.084999999999999]"
coimbatore_expansion_r2_c4,coimbatore_expansion,urban,"[77.03, 11.04, 77.075, 11.084999999999999]"
coimbatore_expansion_r2_c5,coimbatore_expansion,urban,"[77.075, 11.04, 77.12, 11.084999999999999]"
coimbatore_expansion_r3_c0,coimbatore_expansion,urban,"[76.85, 11.084999999999999, 76.895, 11.129999999999999]"
coimbatore_expansion_r3_c1,coimbatore_expansion,urban,"[76.895, 11.084999999999999, 76.94, 11.129999999999999]"
coimbatore_expansion_r3_c2,coimbatore_expansion,urban,"[76.94, 11.084999999999999, 76.985, 11.129999999999999]"
coimbatore_expansion_r3_c3,coimbatore_expansion,urban,"[76.985, 11.084999999999999, 77.03, 11.129999999999999]"
coimbatore_expansion_r3_c4,coimbatore_expansion,urban,"[77.03, 11.084999999999999, 77.075, 11.129999999999999]"
coimbatore_expansion_r3_c5,coimbatore_expansion,urban,"[77.075, 11.084999999999999, 77.12, 11.129999999999999]"
coimbatore_expansion_r4_c0,coimbatore_expansion,urban,"[76.85, 11.129999999999999, 76.895, 11.174999999999999]"
coimbatore_expansion_r4_c1,coimbatore_expansion,urban,"[76.895, 11.129999999999999, 76.94, 11.174999999999999]"
coimbatore_expansion_r4_c2,coimbatore_expansion,urban,"[76.94, 11.129999999999999, 76.985, 11.174999999999999]"
coimbatore_expansion_r4_c3,coimbatore_expansion,urban,"[76.985, 11.129999999999999, 77.03, 11.174999999999999]"
coimbatore_expansion_r4_c4,coimbatore_expansion,urban,"[77.03, 11.129999999999999, 77.075, 11.174999999999999]"
coimbatore_expansion_r4_c5,coimbatore_expansion,urban,"[77.075, 11.129999999999999, 77.12, 11.174999999999999]"
coimbatore_expansion_r5_c0,coimbatore_expansion,urban,"[76.85, 11.174999999999999, 76.895, 11.219999999999999]"
coimbatore_expansion_r5_c1,coimbatore_expansion,urban,"[76.895, 11.174999999999999, 76.94, 11.219999999999999]"
coimbatore_expansion_r5_c2,coimbatore_expansion,urban,"[76.94, 11.174999999999999, 76.985, 11.219999999999999]"
coimbatore_expansion_r5_c3,coimbatore_expansion,urban,"[76.985, 11.174999999999999, 77.03, 11.219999999999999]"
coimbatore_expansion_r5_c4,coimbatore_expansion,urban,"[77.03, 11.174999999999999, 77.075, 11.219999999999999]"
coimbatore_expansion_r5_c5,coimbatore_expansion,urban,"[77.075, 11.174999999999999, 77.12, 11.219999999999999]"
amaravati_capital_r0_c0,amaravati_capital,urban,"[80.35, 16.45, 80.395, 16.495]"
amaravati_capital_r0_c1,amaravati_capital,urban,"[80.395, 16.45, 80.44, 16.495]"
amaravati_capital_r0_c2,amaravati_capital,urban,"[80.44, 16.45, 80.485, 16.495]"
amaravati_capital_r0_c3,amaravati_capital,urban,"[80.485, 16.45, 80.53, 16.495]"
amaravati_capital_r0_c4,amaravati_capital,urban,"[80.53, 16.45, 80.575, 16.495]"
amaravati_capital_r1_c0,amaravati_capital,urban,"[80.35, 16.495, 80.395, 16.540000000000003]"
amaravati_capital_r1_c1,amaravati_capital,urban,"[80.395, 16.495, 80.44, 16.540000000000003]"
amaravati_capital_r1_c2,amaravati_capital,urban,"[80.44, 16.495, 80.485, 16.540000000000003]"
amaravati_capital_r1_c3,amaravati_capital,urban,"[80.485, 16.495, 80.53, 16.540000000000003]"
amaravati_capital_r1_c4,amaravati_capital,urban,"[80.53, 16.495, 80.575, 16.540000000000003]"
amaravati_capital_r2_c0,amaravati_capital,urban,"[80.35, 16.540000000000003, 80.395, 16.585000000000004]"
amaravati_capital_r2_c1,amaravati_capital,urban,"[80.395, 16.540000000000003, 80.44, 16.585000000000004]"
amaravati_capital_r2_c2,amaravati_capital,urban,"[80.44, 16.540000000000003, 80.485, 16.585000000000004]"
amaravati_capital_r2_c3,amaravati_capital,urban,"[80.485, 16.540000000000003, 80.53, 16.585000000000004]"
amaravati_capital_r2_c4,amaravati_capital,urban,"[80.53, 16.540000000000003, 80.575, 16.585000000000004]"
amaravati_capital_r3_c0,amaravati_capital,urban,"[80.35, 16.585000000000004, 80.395, 16.630000000000006]"
amaravati_capital_r3_c1,amaravati_capital,urban,"[80.395, 16.585000000000004, 80.44, 16.630000000000006]"
amaravati_capital_r3_c2,amaravati_capital,urban,"[80.44, 16.585000000000004, 80.485, 16.630000000000006]"
amaravati_capital_r3_c3,amaravati_capital,urban,"[80.485, 16.585000000000004, 80.53, 16.630000000000006]"
amaravati_capital_r3_c4,amaravati_capital,urban,"[80.53, 16.585000000000004, 80.575, 16.630000000000006]"
amaravati_capital_r4_c0,amaravati_capital,urban,"[80.35, 16.630000000000006, 80.395, 16.675000000000008]"
amaravati_capital_r4_c1,amaravati_capital,urban,"[80.395, 16.630000000000006, 80.44, 16.675000000000008]"
amaravati_capital_r4_c2,amaravati_capital,urban,"[80.44, 16.630000000000006, 80.485, 16.675000000000008]"
amaravati_capital_r4_c3,amaravati_capital,urban,"[80.485, 16.630000000000006, 80.53, 16.675000000000008]"
amaravati_capital_r4_c4,amaravati_capital,urban,"[80.53, 16.630000000000006, 80.575, 16.675000000000008]"
vijayawada_growth_r0_c0,vijayawada_growth,urban,"[80.6, 16.4, 80.645, 16.445]"
vijayawada_growth_r0_c1,vijayawada_growth,urban,"[80.645, 16.4, 80.69, 16.445]"
vijayawada_growth_r0_c2,vijayawada_growth,urban,"[80.69, 16.4, 80.735, 16.445]"
vijayawada_growth_r0_c3,vijayawada_growth,urban,"[80.735, 16.4, 80.78, 16.445]"
vijayawada_growth_r0_c4,vijayawada_growth,urban,"[80.78, 16.4, 80.825, 16.445]"
vijayawada_growth_r1_c0,vijayawada_growth,urban,"[80.6, 16.445, 80.645, 16.490000000000002]"
vijayawada_growth_r1_c1,vijayawada_growth,urban,"[80.645, 16.445, 80.69, 16.490000000000002]"
vijayawada_growth_r1_c2,vijayawada_growth,urban,"[80.69, 16.445, 80.735, 16.490000000000002]"
vijayawada_growth_r1_c3,vijayawada_growth,urban,"[80.735, 16.445, 80.78, 16.490000000000002]"
vijayawada_growth_r1_c4,vijayawada_growth,urban,"[80.78, 16.445, 80.825, 16.490000000000002]"
vijayawada_growth_r2_c0,vijayawada_growth,urban,"[80.6, 16.490000000000002, 80.645, 16.535000000000004]"
vijayawada_growth_r2_c1,vijayawada_growth,urban,"[80.645, 16.490000000000002, 80.69, 16.535000000000004]"
vijayawada_growth_r2_c2,vijayawada_growth,urban,"[80.69, 16.490000000000002, 80.735, 16.535000000000004]"
vijayawada_growth_r2_c3,vijayawada_growth,urban,"[80.735, 16.490000000000002, 80.78, 16.535000000000004]"
vijayawada_growth_r2_c4,vijayawada_growth,urban,"[80.78, 16.490000000000002, 80.825, 16.535000000000004]"
vijayawada_growth_r3_c0,vijayawada_growth,urban,"[80.6, 16.535000000000004, 80.645, 16.580000000000005]"
vijayawada_growth_r3_c1,vijayawada_growth,urban,"[80.645, 16.535000000000004, 80.69, 16.580000000000005]"
vijayawada_growth_r3_c2,vijayawada_growth,urban,"[80.69, 16.535000000000004, 80.735, 16.580000000000005]"
vijayawada_growth_r3_c3,vijayawada_growth,urban,"[80.735, 16.535000000000004, 80.78, 16.580000000000005]"
vijayawada_growth_r3_c4,vijayawada_growth,urban,"[80.78, 16.535000000000004, 80.825, 16.580000000000005]"
vijayawada_growth_r4_c0,vijayawada_growth,urban,"[80.6, 16.580000000000005, 80.645, 16.625000000000007]"
vijayawada_growth_r4_c1,vijayawada_growth,urban,"[80.645, 16.580000000000005, 80.69, 16.625000000000007]"
vijayawada_growth_r4_c2,vijayawada_growth,urban,"[80.69, 16.580000000000005, 80.735, 16.625000000000007]"
vijayawada_growth_r4_c3,vijayawada_growth,urban,"[80.735, 16.580000000000005, 80.78, 16.625000000000007]"
vijayawada_growth_r4_c4,vijayawada_growth,urban,"[80.78, 16.580000000000005, 80.825, 16.625000000000007]"
guwahati_expansion_r0_c0,guwahati_expansion,urban,"[91.6, 26.0, 91.645, 26.045]"
guwahati_expansion_r0_c1,guwahati_expansion,urban,"[91.645, 26.0, 91.69, 26.045]"
guwahati_expansion_r0_c2,guwahati_expansion,urban,"[91.69, 26.0, 91.735, 26.045]"
guwahati_expansion_r0_c3,guwahati_expansion,urban,"[91.735, 26.0, 91.78, 26.045]"
guwahati_expansion_r0_c4,guwahati_expansion,urban,"[91.78, 26.0, 91.825, 26.045]"
guwahati_expansion_r0_c5,guwahati_expansion,urban,"[91.825, 26.0, 91.87, 26.045]"
guwahati_expansion_r1_c0,guwahati_expansion,urban,"[91.6, 26.045, 91.645, 26.090000000000003]"
guwahati_expansion_r1_c1,guwahati_expansion,urban,"[91.645, 26.045, 91.69, 26.090000000000003]"
guwahati_expansion_r1_c2,guwahati_expansion,urban,"[91.69, 26.045, 91.735, 26.090000000000003]"
guwahati_expansion_r1_c3,guwahati_expansion,urban,"[91.735, 26.045, 91.78, 26.090000000000003]"
guwahati_expansion_r1_c4,guwahati_expansion,urban,"[91.78, 26.045, 91.825, 26.090000000000003]"
guwahati_expansion_r1_c5,guwahati_expansion,urban,"[91.825, 26.045, 91.87, 26.090000000000003]"
guwahati_expansion_r2_c0,guwahati_expansion,urban,"[91.6, 26.090000000000003, 91.645, 26.135000000000005]"
guwahati_expansion_r2_c1,guwahati_expansion,urban,"[91.645, 26.090000000000003, 91.69, 26.135000000000005]"
guwahati_expansion_r2_c2,guwahati_expansion,urban,"[91.69, 26.090000000000003, 91.735, 26.135000000000005]"
guwahati_expansion_r2_c3,guwahati_expansion,urban,"[91.735, 26.090000000000003, 91.78, 26.135000000000005]"
guwahati_expansion_r2_c4,guwahati_expansion,urban,"[91.78, 26.090000000000003, 91.825, 26.135000000000005]"
guwahati_expansion_r2_c5,guwahati_expansion,urban,"[91.825, 26.090000000000003, 91.87, 26.135000000000005]"
guwahati_expansion_r3_c0,guwahati_expansion,urban,"[91.6, 26.135000000000005, 91.645, 26.180000000000007]"
guwahati_expansion_r3_c1,guwahati_expansion,urban,"[91.645, 26.135000000000005, 91.69, 26.180000000000007]"
guwahati_expansion_r3_c2,guwahati_expansion,urban,"[91.69, 26.135000000000005, 91.735, 26.180000000000007]"
guwahati_expansion_r3_c3,guwahati_expansion,urban,"[91.735, 26.135000000000005, 91.78, 26.180000000000007]"
guwahati_expansion_r3_c4,guwahati_expansion,urban,"[91.78, 26.135000000000005, 91.825, 26.180000000000007]"
guwahati_expansion_r3_c5,guwahati_expansion,urban,"[91.825, 26.135000000000005, 91.87, 26.180000000000007]"
guwahati_expansion_r4_c0,guwahati_expansion,urban,"[91.6, 26.180000000000007, 91.645, 26.22500000000001]"
guwahati_expansion_r4_c1,guwahati_expansion,urban,"[91.645, 26.180000000000007, 91.69, 26.22500000000001]"
guwahati_expansion_r4_c2,guwahati_expansion,urban,"[91.69, 26.180000000000007, 91.735, 26.22500000000001]"
guwahati_expansion_r4_c3,guwahati_expansion,urban,"[91.735, 26.180000000000007, 91.78, 26.22500000000001]"
guwahati_expansion_r4_c4,guwahati_expansion,urban,"[91.78, 26.180000000000007, 91.825, 26.22500000000001]"
guwahati_expansion_r4_c5,guwahati_expansion,urban,"[91.825, 26.180000000000007, 91.87, 26.22500000000001]"
guwahati_expansion_r5_c0,guwahati_expansion,urban,"[91.6, 26.22500000000001, 91.645, 26.27000000000001]"
guwahati_expansion_r5_c1,guwahati_expansion,urban,"[91.645, 26.22500000000001, 91.69, 26.27000000000001]"
guwahati_expansion_r5_c2,guwahati_expansion,urban,"[91.69, 26.22500000000001, 91.735, 26.27000000000001]"
guwahati_expansion_r5_c3,guwahati_expansion,urban,"[91.735, 26.22500000000001, 91.78, 26.27000000000001]"
guwahati_expansion_r5_c4,guwahati_expansion,urban,"[91.78, 26.22500000000001, 91.825, 26.27000000000001]"
guwahati_expansion_r5_c5,guwahati_expansion,urban,"[91.825, 26.22500000000001, 91.87, 26.27000000000001]"
western_ghats_kodagu_r0_c0,western_ghats_kodagu,deforestation,"[75.65, 12.25, 75.69500000000001, 12.295]"
western_ghats_kodagu_r0_c1,western_ghats_kodagu,deforestation,"[75.69500000000001, 12.25, 75.74000000000001, 12.295]"
western_ghats_kodagu_r0_c2,western_ghats_kodagu,deforestation,"[75.74000000000001, 12.25, 75.78500000000001, 12.295]"
western_ghats_kodagu_r0_c3,western_ghats_kodagu,deforestation,"[75.78500000000001, 12.25, 75.83000000000001, 12.295]"
western_ghats_kodagu_r0_c4,western_ghats_kodagu,deforestation,"[75.83000000000001, 12.25, 75.87500000000001, 12.295]"
western_ghats_kodagu_r0_c5,western_ghats_kodagu,deforestation,"[75.87500000000001, 12.25, 75.92000000000002, 12.295]"
western_ghats_kodagu_r1_c0,western_ghats_kodagu,deforestation,"[75.65, 12.295, 75.69500000000001, 12.34]"
western_ghats_kodagu_r1_c1,western_ghats_kodagu,deforestation,"[75.69500000000001, 12.295, 75.74000000000001, 12.34]"
western_ghats_kodagu_r1_c2,western_ghats_kodagu,deforestation,"[75.74000000000001, 12.295, 75.78500000000001, 12.34]"
western_ghats_kodagu_r1_c3,western_ghats_kodagu,deforestation,"[75.78500000000001, 12.295, 75.83000000000001, 12.34]"
western_ghats_kodagu_r1_c4,western_ghats_kodagu,deforestation,"[75.83000000000001, 12.295, 75.87500000000001, 12.34]"
western_ghats_kodagu_r1_c5,western_ghats_kodagu,deforestation,"[75.87500000000001, 12.295, 75.92000000000002, 12.34]"
western_ghats_kodagu_r2_c0,western_ghats_kodagu,deforestation,"[75.65, 12.34, 75.69500000000001, 12.385]"
western_ghats_kodagu_r2_c1,western_ghats_kodagu,deforestation,"[75.69500000000001, 12.34, 75.74000000000001, 12.385]"
western_ghats_kodagu_r2_c2,western_ghats_kodagu,deforestation,"[75.74000000000001, 12.34, 75.78500000000001, 12.385]"
western_ghats_kodagu_r2_c3,western_ghats_kodagu,deforestation,"[75.78500000000001, 12.34, 75.83000000000001, 12.385]"
western_ghats_kodagu_r2_c4,western_ghats_kodagu,deforestation,"[75.83000000000001, 12.34, 75.87500000000001, 12.385]"
western_ghats_kodagu_r2_c5,western_ghats_kodagu,deforestation,"[75.87500000000001, 12.34, 75.92000000000002, 12.385]"
western_ghats_kodagu_r3_c0,western_ghats_kodagu,deforestation,"[75.65, 12.385, 75.69500000000001, 12.43]"
western_ghats_kodagu_r3_c1,western_ghats_kodagu,deforestation,"[75.69500000000001, 12.385, 75.74000000000001, 12.43]"
western_ghats_kodagu_r3_c2,western_ghats_kodagu,deforestation,"[75.74000000000001, 12.385, 75.78500000000001, 12.43]"
western_ghats_kodagu_r3_c3,western_ghats_kodagu,deforestation,"[75.78500000000001, 12.385, 75.83000000000001, 12.43]"
western_ghats_kodagu_r3_c4,western_ghats_kodagu,deforestation,"[75.83000000000001, 12.385, 75.87500000000001, 12.43]"
western_ghats_kodagu_r3_c5,western_ghats_kodagu,deforestation,"[75.87500000000001, 12.385, 75.92000000000002, 12.43]"
western_ghats_kodagu_r4_c0,western_ghats_kodagu,deforestation,"[75.65, 12.43, 75.69500000000001, 12.475]"
western_ghats_kodagu_r4_c1,western_ghats_kodagu,deforestation,"[75.69500000000001, 12.43, 75.74000000000001, 12.475]"
western_ghats_kodagu_r4_c2,western_ghats_kodagu,deforestation,"[75.74000000000001, 12.43, 75.78500000000001, 12.475]"
western_ghats_kodagu_r4_c3,western_ghats_kodagu,deforestation,"[75.78500000000001, 12.43, 75.83000000000001, 12.475]"
western_ghats_kodagu_r4_c4,western_ghats_kodagu,deforestation,"[75.83000000000001, 12.43, 75.87500000000001, 12.475]"
western_ghats_kodagu_r4_c5,western_ghats_kodagu,deforestation,"[75.87500000000001, 12.43, 75.92000000000002, 12.475]"
western_ghats_kodagu_r5_c0,western_ghats_kodagu,deforestation,"[75.65, 12.475, 75.69500000000001, 12.52]"
western_ghats_kodagu_r5_c1,western_ghats_kodagu,deforestation,"[75.69500000000001, 12.475, 75.74000000000001, 12.52]"
western_ghats_kodagu_r5_c2,western_ghats_kodagu,deforestation,"[75.74000000000001, 12.475, 75.78500000000001, 12.52]"
western_ghats_kodagu_r5_c3,western_ghats_kodagu,deforestation,"[75.78500000000001, 12.475, 75.83000000000001, 12.52]"
western_ghats_kodagu_r5_c4,western_ghats_kodagu,deforestation,"[75.83000000000001, 12.475, 75.87500000000001, 12.52]"
western_ghats_kodagu_r5_c5,western_ghats_kodagu,deforestation,"[75.87500000000001, 12.475, 75.92000000000002, 12.52]"
western_ghats_wayanad_r0_c0,western_ghats_wayanad,deforestation,"[76.0, 11.5, 76.045, 11.545]"
western_ghats_wayanad_r0_c1,western_ghats_wayanad,deforestation,"[76.045, 11.5, 76.09, 11.545]"
western_ghats_wayanad_r0_c2,western_ghats_wayanad,deforestation,"[76.09, 11.5, 76.135, 11.545]"
western_ghats_wayanad_r0_c3,western_ghats_wayanad,deforestation,"[76.135, 11.5, 76.18, 11.545]"
western_ghats_wayanad_r0_c4,western_ghats_wayanad,deforestation,"[76.18, 11.5, 76.22500000000001, 11.545]"
western_ghats_wayanad_r0_c5,western_ghats_wayanad,deforestation,"[76.22500000000001, 11.5, 76.27000000000001, 11.545]"
western_ghats_wayanad_r1_c0,western_ghats_wayanad,deforestation,"[76.0, 11.545, 76.045, 11.59]"
western_ghats_wayanad_r1_c1,western_ghats_wayanad,deforestation,"[76.045, 11.545, 76.09, 11.59]"
western_ghats_wayanad_r1_c2,western_ghats_wayanad,deforestation,"[76.09, 11.545, 76.135, 11.59]"
western_ghats_wayanad_r1_c3,western_ghats_wayanad,deforestation,"[76.135, 11.545, 76.18, 11.59]"
western_ghats_wayanad_r1_c4,western_ghats_wayanad,deforestation,"[76.18, 11.545, 76.22500000000001, 11.59]"
western_ghats_wayanad_r1_c5,western_ghats_wayanad,deforestation,"[76.22500000000001, 11.545, 76.27000000000001, 11.59]"
western_ghats_wayanad_r2_c0,western_ghats_wayanad,deforestation,"[76.0, 11.59, 76.045, 11.635]"
western_ghats_wayanad_r2_c1,western_ghats_wayanad,deforestation,"[76.045, 11.59, 76.09, 11.635]"
western_ghats_wayanad_r2_c2,western_ghats_wayanad,deforestation,"[76.09, 11.59, 76.135, 11.635]"
western_ghats_wayanad_r2_c3,western_ghats_wayanad,deforestation,"[76.135, 11.59, 76.18, 11.635]"
western_ghats_wayanad_r2_c4,western_ghats_wayanad,deforestation,"[76.18, 11.59, 76.22500000000001, 11.635]"
western_ghats_wayanad_r2_c5,western_ghats_wayanad,deforestation,"[76.22500000000001, 11.59, 76.27000000000001, 11.635]"
western_ghats_wayanad_r3_c0,western_ghats_wayanad,deforestation,"[76.0, 11.635, 76.045, 11.68]"
western_ghats_wayanad_r3_c1,western_ghats_wayanad,deforestation,"[76.045, 11.635, 76.09, 11.68]"
western_ghats_wayanad_r3_c2,western_ghats_wayanad,deforestation,"[76.09, 11.635, 76.135, 11.68]"
western_ghats_wayanad_r3_c3,western_ghats_wayanad,deforestation,"[76.135, 11.635, 76.18, 11.68]"
western_ghats_wayanad_r3_c4,western_ghats_wayanad,deforestation,"[76.18, 11.635, 76.22500000000001, 11.68]"
western_ghats_wayanad_r3_c5,western_ghats_wayanad,deforestation,"[76.22500000000001, 11.635, 76.27000000000001, 11.68]"
western_ghats_wayanad_r4_c0,western_ghats_wayanad,deforestation,"[76.0, 11.68, 76.045, 11.725]"
western_ghats_wayanad_r4_c1,western_ghats_wayanad,deforestation,"[76.045, 11.68, 76.09, 11.725]"
western_ghats_wayanad_r4_c2,western_ghats_wayanad,deforestation,"[76.09, 11.68, 76.135, 11.725]"
western_ghats_wayanad_r4_c3,western_ghats_wayanad,deforestation,"[76.135, 11.68, 76.18, 11.725]"
western_ghats_wayanad_r4_c4,western_ghats_wayanad,deforestation,"[76.18, 11.68, 76.22500000000001, 11.725]"
western_ghats_wayanad_r4_c5,western_ghats_wayanad,deforestation,"[76.22500000000001, 11.68, 76.27000000000001, 11.725]"
western_ghats_wayanad_r5_c0,western_ghats_wayanad,deforestation,"[76.0, 11.725, 76.045, 11.77]"
western_ghats_wayanad_r5_c1,western_ghats_wayanad,deforestation,"[76.045, 11.725, 76.09, 11.77]"
western_ghats_wayanad_r5_c2,western_ghats_wayanad,deforestation,"[76.09, 11.725, 76.135, 11.77]"
western_ghats_wayanad_r5_c3,western_ghats_wayanad,deforestation,"[76.135, 11.725, 76.18, 11.77]"
western_ghats_wayanad_r5_c4,western_ghats_wayanad,deforestation,"[76.18, 11.725, 76.22500000000001, 11.77]"
western_ghats_wayanad_r5_c5,western_ghats_wayanad,deforestation,"[76.22500000000001, 11.725, 76.27000000000001, 11.77]"
western_ghats_nilgiris_r0_c0,western_ghats_nilgiris,deforestation,"[76.55, 11.25, 76.595, 11.295]"
western_ghats_nilgiris_r0_c1,western_ghats_nilgiris,deforestation,"[76.595, 11.25, 76.64, 11.295]"
western_ghats_nilgiris_r0_c2,western_ghats_nilgiris,deforestation,"[76.64, 11.25, 76.685, 11.295]"
western_ghats_nilgiris_r0_c3,western_ghats_nilgiris,deforestation,"[76.685, 11.25, 76.73, 11.295]"
western_ghats_nilgiris_r0_c4,western_ghats_nilgiris,deforestation,"[76.73, 11.25, 76.775, 11.295]"
western_ghats_nilgiris_r0_c5,western_ghats_nilgiris,deforestation,"[76.775, 11.25, 76.82000000000001, 11.295]"
western_ghats_nilgiris_r1_c0,western_ghats_nilgiris,deforestation,"[76.55, 11.295, 76.595, 11.34]"
western_ghats_nilgiris_r1_c1,western_ghats_nilgiris,deforestation,"[76.595, 11.295, 76.64, 11.34]"
western_ghats_nilgiris_r1_c2,western_ghats_nilgiris,deforestation,"[76.64, 11.295, 76.685, 11.34]"
western_ghats_nilgiris_r1_c3,western_ghats_nilgiris,deforestation,"[76.685, 11.295, 76.73, 11.34]"
western_ghats_nilgiris_r1_c4,western_ghats_nilgiris,deforestation,"[76.73, 11.295, 76.775, 11.34]"
western_ghats_nilgiris_r1_c5,western_ghats_nilgiris,deforestation,"[76.775, 11.295, 76.82000000000001, 11.34]"
western_ghats_nilgiris_r2_c0,western_ghats_nilgiris,deforestation,"[76.55, 11.34, 76.595, 11.385]"
western_ghats_nilgiris_r2_c1,western_ghats_nilgiris,deforestation,"[76.595, 11.34, 76.64, 11.385]"
western_ghats_nilgiris_r2_c2,western_ghats_nilgiris,deforestation,"[76.64, 11.34, 76.685, 11.385]"
western_ghats_nilgiris_r2_c3,western_ghats_nilgiris,deforestation,"[76.685, 11.34, 76.73, 11.385]"
western_ghats_nilgiris_r2_c4,western_ghats_nilgiris,deforestation,"[76.73, 11.34, 76.775, 11.385]"
western_ghats_nilgiris_r2_c5,western_ghats_nilgiris,deforestation,"[76.775, 11.34, 76.82000000000001, 11.385]"
western_ghats_nilgiris_r3_c0,western_ghats_nilgiris,deforestation,"[76.55, 11.385, 76.595, 11.43]"
western_ghats_nilgiris_r3_c1,western_ghats_nilgiris,deforestation,"[76.595, 11.385, 76.64, 11.43]"
western_ghats_nilgiris_r3_c2,western_ghats_nilgiris,deforestation,"[76.64, 11.385, 76.685, 11.43]"
western_ghats_nilgiris_r3_c3,western_ghats_nilgiris,deforestation,"[76.685, 11.385, 76.73, 11.43]"
western_ghats_nilgiris_r3_c4,western_ghats_nilgiris,deforestation,"[76.73, 11.385, 76.775, 11.43]"
western_ghats_nilgiris_r3_c5,western_ghats_nilgiris,deforestation,"[76.775, 11.385, 76.82000000000001, 11.43]"
western_ghats_nilgiris_r4_c0,western_ghats_nilgiris,deforestation,"[76.55, 11.43, 76.595, 11.475]"
western_ghats_nilgiris_r4_c1,western_ghats_nilgiris,deforestation,"[76.595, 11.43, 76.64, 11.475]"
western_ghats_nilgiris_r4_c2,western_ghats_nilgiris,deforestation,"[76.64, 11.43, 76.685, 11.475]"
western_ghats_nilgiris_r4_c3,western_ghats_nilgiris,deforestation,"[76.685, 11.43, 76.73, 11.475]"
western_ghats_nilgiris_r4_c4,western_ghats_nilgiris,deforestation,"[76.73, 11.43, 76.775, 11.475]"
western_ghats_nilgiris_r4_c5,western_ghats_nilgiris,deforestation,"[76.775, 11.43, 76.82000000000001, 11.475]"
western_ghats_nilgiris_r5_c0,western_ghats_nilgiris,deforestation,"[76.55, 11.475, 76.595, 11.52]"
western_ghats_nilgiris_r5_c1,western_ghats_nilgiris,deforestation,"[76.595, 11.475, 76.64, 11.52]"
western_ghats_nilgiris_r5_c2,western_ghats_nilgiris,deforestation,"[76.64, 11.475, 76.685, 11.52]"
western_ghats_nilgiris_r5_c3,western_ghats_nilgiris,deforestation,"[76.685, 11.475, 76.73, 11.52]"
western_ghats_nilgiris_r5_c4,western_ghats_nilgiris,deforestation,"[76.73, 11.475, 76.775, 11.52]"
western_ghats_nilgiris_r5_c5,western_ghats_nilgiris,deforestation,"[76.775, 11.475, 76.82000000000001, 11.52]"
northeast_dima_hasao_r0_c0,northeast_dima_hasao,deforestation,"[92.95, 25.3, 92.995, 25.345000000000002]"
northeast_dima_hasao_r0_c1,northeast_dima_hasao,deforestation,"[92.995, 25.3, 93.04, 25.345000000000002]"
northeast_dima_hasao_r0_c2,northeast_dima_hasao,deforestation,"[93.04, 25.3, 93.08500000000001, 25.345000000000002]"
northeast_dima_hasao_r0_c3,northeast_dima_hasao,deforestation,"[93.08500000000001, 25.3, 93.13000000000001, 25.345000000000002]"
northeast_dima_hasao_r0_c4,northeast_dima_hasao,deforestation,"[93.13000000000001, 25.3, 93.17500000000001, 25.345000000000002]"
northeast_dima_hasao_r0_c5,northeast_dima_hasao,deforestation,"[93.17500000000001, 25.3, 93.22000000000001, 25.345000000000002]"
northeast_dima_hasao_r1_c0,northeast_dima_hasao,deforestation,"[92.95, 25.345000000000002, 92.995, 25.390000000000004]"
northeast_dima_hasao_r1_c1,northeast_dima_hasao,deforestation,"[92.995, 25.345000000000002, 93.04, 25.390000000000004]"
northeast_dima_hasao_r1_c2,northeast_dima_hasao,deforestation,"[93.04, 25.345000000000002, 93.08500000000001, 25.390000000000004]"
northeast_dima_hasao_r1_c3,northeast_dima_hasao,deforestation,"[93.08500000000001, 25.345000000000002, 93.13000000000001, 25.390000000000004]"
northeast_dima_hasao_r1_c4,northeast_dima_hasao,deforestation,"[93.13000000000001, 25.345000000000002, 93.17500000000001, 25.390000000000004]"
northeast_dima_hasao_r1_c5,northeast_dima_hasao,deforestation,"[93.17500000000001, 25.345000000000002, 93.22000000000001, 25.390000000000004]"
northeast_dima_hasao_r2_c0,northeast_dima_hasao,deforestation,"[92.95, 25.390000000000004, 92.995, 25.435000000000006]"
northeast_dima_hasao_r2_c1,northeast_dima_hasao,deforestation,"[92.995, 25.390000000000004, 93.04, 25.435000000000006]"
northeast_dima_hasao_r2_c2,northeast_dima_hasao,deforestation,"[93.04, 25.390000000000004, 93.08500000000001, 25.435000000000006]"
northeast_dima_hasao_r2_c3,northeast_dima_hasao,deforestation,"[93.08500000000001, 25.390000000000004, 93.13000000000001, 25.435000000000006]"
northeast_dima_hasao_r2_c4,northeast_dima_hasao,deforestation,"[93.13000000000001, 25.390000000000004, 93.17500000000001, 25.435000000000006]"
northeast_dima_hasao_r2_c5,northeast_dima_hasao,deforestation,"[93.17500000000001, 25.390000000000004, 93.22000000000001, 25.435000000000006]"
northeast_dima_hasao_r3_c0,northeast_dima_hasao,deforestation,"[92.95, 25.435000000000006, 92.995, 25.480000000000008]"
northeast_dima_hasao_r3_c1,northeast_dima_hasao,deforestation,"[92.995, 25.435000000000006, 93.04, 25.480000000000008]"
